eventid, userid, eventtime, type, diffgold, diffpower, difflevel
8240,733,2022-12-18 21:44:45,1,-54357,25296,0
8241,553,2022-12-18 21:44:55,2,99455,0,0
8242,441,2022-12-18 21:45:06,3,0,0,2
8243,564,2022-12-18 21:45:49,2,44942,0,0
8244,319,2022-12-18 21:46:07,1,-74559,69086,0
8245,459,2022-12-18 21:46:15,3,0,0,2
8246,75,2022-12-18 21:46:39,2,83962,0,0
8247,783,2022-12-18 21:46:49,2,59018,0,0
8248,736,2022-12-18 21:47:23,1,-22309,95419,0
8249,406,2022-12-18 21:47:29,3,0,0,1
8250,222,2022-12-18 21:48:04,1,-2372,20138,0
8251,511,2022-12-18 21:48:35,2,34911,0,0
8252,425,2022-12-18 21:48:51,1,-66346,92689,0
8253,340,2022-12-18 21:49:21,3,0,0,1
8254,717,2022-12-18 21:49:38,1,-55155,67302,0
8255,282,2022-12-18 21:50:15,2,30915,0,0
8256,130,2022-12-18 21:51:00,3,0,0,1
8257,390,2022-12-18 21:51:24,1,-50176,68118,0
8258,941,2022-12-18 21:51:49,3,0,0,2
8259,683,2022-12-18 21:52:15,1,-24837,68382,0
8260,708,2022-12-18 21:52:36,2,69363,0,0
8261,628,2022-12-18 21:53:10,3,0,0,1
8262,149,2022-12-18 21:53:20,1,-70669,86648,0
8263,126,2022-12-18 21:54:02,2,32080,0,0
8264,372,2022-12-18 21:54:12,2,31266,0,0
8265,806,2022-12-18 21:54:48,3,0,0,1
8266,717,2022-12-18 21:55:32,2,27839,0,0
8267,747,2022-12-18 21:55:38,3,0,0,1
8268,972,2022-12-18 21:55:49,1,-63321,34426,0
8269,333,2022-12-18 21:56:36,2,80131,0,0
8270,472,2022-12-18 21:57:16,3,0,0,2
8271,314,2022-12-18 21:57:31,3,0,0,2
8272,272,2022-12-18 21:57:48,2,75523,0,0
8273,905,2022-12-18 21:58:14,1,-30852,86530,0
8274,993,2022-12-18 21:58:46,2,85023,0,0
8275,818,2022-12-18 21:59:04,1,-87067,85197,0
8276,257,2022-12-18 21:59:24,2,65888,0,0
8277,353,2022-12-18 22:00:05,2,81459,0,0
8278,449,2022-12-18 22:00:22,3,0,0,2
8279,875,2022-12-18 22:00:46,1,-13741,59691,0
8280,536,2022-12-18 22:01:07,2,26929,0,0
8281,247,2022-12-18 22:01:28,3,0,0,1
8282,2,2022-12-18 22:01:56,1,-19494,12530,0
8283,457,2022-12-18 22:02:26,1,-52681,21211,0
8284,306,2022-12-18 22:02:53,1,-44283,56731,0
8285,707,2022-12-18 22:02:56,2,17424,0,0
8286,27,2022-12-18 22:02:57,1,-44346,46513,0
8287,237,2022-12-18 22:03:13,2,1499,0,0
8288,541,2022-12-18 22:03:34,3,0,0,2
8289,27,2022-12-18 22:03:40,3,0,0,1
8290,671,2022-12-18 22:04:09,1,-62877,30769,0
8291,883,2022-12-18 22:04:30,2,13593,0,0
8292,195,2022-12-18 22:04:49,3,0,0,2
8293,67,2022-12-18 22:05:33,2,23786,0,0
8294,248,2022-12-18 22:06:08,1,-15479,92954,0
8295,145,2022-12-18 22:06:53,1,-61174,1741,0
8296,938,2022-12-18 22:07:01,2,29967,0,0
8297,233,2022-12-18 22:07:49,2,90421,0,0
8298,701,2022-12-18 22:08:07,1,-4887,18493,0
8299,183,2022-12-18 22:08:47,3,0,0,2
8300,296,2022-12-18 22:08:56,3,0,0,2
8301,55,2022-12-18 22:09:16,3,0,0,2
8302,645,2022-12-18 22:09:45,2,49534,0,0
8303,8,2022-12-18 22:10:31,1,-62603,90175,0
8304,939,2022-12-18 22:10:56,3,0,0,2
8305,568,2022-12-18 22:11:44,2,84717,0,0
8306,387,2022-12-18 22:12:02,2,65087,0,0
8307,455,2022-12-18 22:12:46,1,-66112,96944,0
8308,53,2022-12-18 22:13:35,2,40600,0,0
8309,170,2022-12-18 22:13:42,3,0,0,2
8310,238,2022-12-18 22:13:53,2,82239,0,0
8311,765,2022-12-18 22:14:07,2,21107,0,0
8312,884,2022-12-18 22:14:37,3,0,0,1
8313,922,2022-12-18 22:15:04,2,61380,0,0
8314,772,2022-12-18 22:15:12,3,0,0,2
8315,975,2022-12-18 22:15:31,2,56924,0,0
8316,902,2022-12-18 22:15:41,1,-21095,77297,0
8317,937,2022-12-18 22:16:16,1,-438,38221,0
8318,658,2022-12-18 22:16:32,2,73788,0,0
8319,459,2022-12-18 22:16:40,3,0,0,1
8320,47,2022-12-18 22:17:16,1,-77121,30223,0
8321,440,2022-12-18 22:17:36,2,5956,0,0
8322,945,2022-12-18 22:18:00,1,-2877,48902,0
8323,507,2022-12-18 22:18:02,3,0,0,2
8324,158,2022-12-18 22:18:14,1,-2681,45537,0
8325,102,2022-12-18 22:18:35,3,0,0,2
8326,480,2022-12-18 22:18:43,2,72989,0,0
8327,371,2022-12-18 22:18:46,1,-22750,51473,0
8328,840,2022-12-18 22:19:18,3,0,0,2
8329,434,2022-12-18 22:20:06,2,78470,0,0
8330,585,2022-12-18 22:20:08,1,-15320,87948,0
8331,612,2022-12-18 22:20:49,3,0,0,2
8332,419,2022-12-18 22:21:37,2,15604,0,0
8333,499,2022-12-18 22:21:57,1,-84414,58970,0
8334,624,2022-12-18 22:22:10,3,0,0,2
8335,341,2022-12-18 22:22:53,2,64007,0,0
8336,107,2022-12-18 22:23:28,1,-8765,84929,0
8337,328,2022-12-18 22:23:59,3,0,0,1
8338,123,2022-12-18 22:24:32,3,0,0,1
8339,874,2022-12-18 22:24:51,3,0,0,1
8340,776,2022-12-18 22:25:14,1,-90816,66427,0
8341,669,2022-12-18 22:25:38,2,36729,0,0
8342,495,2022-12-18 22:26:25,3,0,0,1
8343,249,2022-12-18 22:26:33,3,0,0,1
8344,940,2022-12-18 22:27:15,2,17295,0,0
8345,232,2022-12-18 22:27:53,3,0,0,2
8346,775,2022-12-18 22:28:22,2,18132,0,0
8347,872,2022-12-18 22:28:49,2,85346,0,0
8348,816,2022-12-18 22:28:58,2,98085,0,0
8349,738,2022-12-18 22:29:31,1,-89883,51256,0
8350,583,2022-12-18 22:30:19,2,51208,0,0
8351,923,2022-12-18 22:30:29,3,0,0,1
8352,565,2022-12-18 22:31:01,1,-34045,95115,0
8353,124,2022-12-18 22:31:16,3,0,0,2
8354,409,2022-12-18 22:31:55,3,0,0,1
8355,199,2022-12-18 22:32:28,2,68074,0,0
8356,433,2022-12-18 22:32:53,2,49580,0,0
8357,857,2022-12-18 22:33:08,1,-27521,90782,0
8358,942,2022-12-18 22:33:30,1,-284,6286,0
8359,502,2022-12-18 22:33:50,3,0,0,2
8360,889,2022-12-18 22:34:05,1,-58441,5138,0
8361,144,2022-12-18 22:34:23,2,47975,0,0
8362,742,2022-12-18 22:34:31,3,0,0,1
8363,886,2022-12-18 22:35:10,3,0,0,2
8364,653,2022-12-18 22:35:25,2,47448,0,0
8365,607,2022-12-18 22:35:41,3,0,0,2
8366,626,2022-12-18 22:36:01,3,0,0,1
8367,896,2022-12-18 22:36:23,2,39646,0,0
8368,911,2022-12-18 22:36:36,1,-53682,79465,0
8369,832,2022-12-18 22:36:37,2,77597,0,0
8370,880,2022-12-18 22:36:59,3,0,0,2
8371,389,2022-12-18 22:37:18,2,5396,0,0
8372,808,2022-12-18 22:37:32,1,-60242,38040,0
8373,353,2022-12-18 22:37:39,3,0,0,1
8374,167,2022-12-18 22:38:01,3,0,0,1
8375,22,2022-12-18 22:38:25,3,0,0,2
8376,769,2022-12-18 22:39:06,3,0,0,1
8377,315,2022-12-18 22:39:28,2,2931,0,0
8378,234,2022-12-18 22:39:49,1,-78975,38156,0
8379,498,2022-12-18 22:39:57,3,0,0,1
8380,224,2022-12-18 22:40:47,2,20338,0,0
8381,500,2022-12-18 22:41:13,3,0,0,2
8382,869,2022-12-18 22:41:19,2,9588,0,0
8383,128,2022-12-18 22:41:58,1,-47347,33600,0
8384,15,2022-12-18 22:42:36,2,74891,0,0
8385,487,2022-12-18 22:42:44,1,-50371,38812,0
8386,485,2022-12-18 22:43:16,3,0,0,2
8387,8,2022-12-18 22:43:24,2,66217,0,0
8388,999,2022-12-18 22:43:31,2,82059,0,0
8389,376,2022-12-18 22:44:03,2,25434,0,0
8390,227,2022-12-18 22:44:29,1,-44109,94395,0
8391,532,2022-12-18 22:45:03,2,23864,0,0
8392,230,2022-12-18 22:45:17,2,53821,0,0
8393,457,2022-12-18 22:45:55,1,-25749,8904,0
8394,242,2022-12-18 22:46:28,2,6992,0,0
8395,658,2022-12-18 22:46:33,2,84733,0,0
8396,355,2022-12-18 22:47:21,2,85492,0,0
8397,643,2022-12-18 22:47:50,1,-26749,13309,0
8398,255,2022-12-18 22:48:14,2,8001,0,0
8399,194,2022-12-18 22:49:00,2,32966,0,0
8400,395,2022-12-18 22:49:03,1,-71053,68110,0
8401,875,2022-12-18 22:49:36,1,-24776,80513,0
8402,577,2022-12-18 22:49:41,1,-89132,53505,0
8403,684,2022-12-18 22:50:21,1,-18485,13655,0
8404,612,2022-12-18 22:50:59,2,96194,0,0
8405,914,2022-12-18 22:51:21,3,0,0,1
8406,546,2022-12-18 22:51:41,2,98356,0,0
8407,157,2022-12-18 22:52:16,1,-57415,34898,0
8408,280,2022-12-18 22:52:22,1,-32950,51202,0
8409,554,2022-12-18 22:52:54,1,-50617,77786,0
8410,688,2022-12-18 22:53:28,2,24281,0,0
8411,578,2022-12-18 22:53:59,2,14916,0,0
8412,959,2022-12-18 22:54:14,1,-60585,44311,0
8413,95,2022-12-18 22:54:17,3,0,0,2
8414,227,2022-12-18 22:54:28,2,83936,0,0
8415,321,2022-12-18 22:54:48,1,-57919,64501,0
8416,419,2022-12-18 22:55:10,3,0,0,1
8417,557,2022-12-18 22:55:51,3,0,0,1
8418,669,2022-12-18 22:56:33,1,-98443,70067,0
8419,457,2022-12-18 22:56:48,1,-86644,27519,0
8420,265,2022-12-18 22:57:15,1,-82647,13464,0
8421,647,2022-12-18 22:57:36,2,52863,0,0
8422,839,2022-12-18 22:58:11,1,-25170,56572,0
8423,186,2022-12-18 22:58:57,3,0,0,2
8424,543,2022-12-18 22:59:05,3,0,0,2
8425,560,2022-12-18 22:59:16,2,92802,0,0
8426,339,2022-12-18 23:00:03,3,0,0,2
8427,843,2022-12-18 23:00:27,1,-13168,88831,0
8428,68,2022-12-18 23:00:35,3,0,0,2
8429,831,2022-12-18 23:00:38,2,73325,0,0
8430,310,2022-12-18 23:01:02,1,-74876,68771,0
8431,997,2022-12-18 23:01:14,2,50037,0,0
8432,994,2022-12-18 23:01:24,2,67851,0,0
8433,305,2022-12-18 23:01:39,1,-18914,43456,0
8434,49,2022-12-18 23:02:22,1,-73907,91209,0
8435,286,2022-12-18 23:02:32,2,52403,0,0
8436,950,2022-12-18 23:03:09,3,0,0,1
8437,296,2022-12-18 23:03:41,1,-93560,85429,0
8438,894,2022-12-18 23:03:50,3,0,0,1
8439,638,2022-12-18 23:04:23,2,93092,0,0
8440,771,2022-12-18 23:04:37,1,-68653,75347,0
8441,808,2022-12-18 23:05:01,1,-29899,66121,0
8442,629,2022-12-18 23:05:26,3,0,0,1
8443,429,2022-12-18 23:05:29,1,-36721,59289,0
8444,819,2022-12-18 23:05:45,1,-91907,54274,0
8445,134,2022-12-18 23:06:24,2,5399,0,0
8446,254,2022-12-18 23:07:13,3,0,0,1
8447,229,2022-12-18 23:07:38,1,-59195,92826,0
8448,583,2022-12-18 23:08:15,1,-77630,34984,0
8449,891,2022-12-18 23:08:56,3,0,0,1
8450,901,2022-12-18 23:09:40,1,-85270,68573,0
8451,636,2022-12-18 23:10:18,1,-55140,19002,0
8452,409,2022-12-18 23:10:41,1,-24256,11426,0
8453,363,2022-12-18 23:11:11,3,0,0,1
8454,621,2022-12-18 23:11:48,3,0,0,2
8455,899,2022-12-18 23:11:50,3,0,0,2
8456,341,2022-12-18 23:11:55,2,85582,0,0
8457,146,2022-12-18 23:12:39,2,69528,0,0
8458,188,2022-12-18 23:12:58,3,0,0,2
8459,256,2022-12-18 23:13:28,2,76225,0,0
8460,323,2022-12-18 23:13:31,2,27559,0,0
8461,328,2022-12-18 23:13:37,3,0,0,2
8462,471,2022-12-18 23:14:21,2,614,0,0
8463,991,2022-12-18 23:15:10,1,-124,30167,0
8464,585,2022-12-18 23:15:22,3,0,0,1
8465,218,2022-12-18 23:15:36,2,90554,0,0
8466,861,2022-12-18 23:16:18,2,65413,0,0
8467,750,2022-12-18 23:16:50,3,0,0,2
8468,438,2022-12-18 23:17:33,3,0,0,1
8469,994,2022-12-18 23:17:53,2,68099,0,0
8470,936,2022-12-18 23:18:04,3,0,0,2
8471,774,2022-12-18 23:18:37,2,74655,0,0
8472,945,2022-12-18 23:18:55,3,0,0,2
8473,991,2022-12-18 23:19:03,2,55967,0,0
8474,449,2022-12-18 23:19:32,2,12954,0,0
8475,881,2022-12-18 23:19:54,2,25651,0,0
8476,196,2022-12-18 23:20:00,2,55104,0,0
8477,147,2022-12-18 23:20:02,2,38065,0,0
8478,700,2022-12-18 23:20:08,3,0,0,1
8479,728,2022-12-18 23:20:34,2,15564,0,0
8480,945,2022-12-18 23:20:40,1,-89298,24509,0
8481,803,2022-12-18 23:20:55,1,-56594,45197,0
8482,922,2022-12-18 23:21:42,3,0,0,1
8483,345,2022-12-18 23:21:44,1,-63740,71936,0
8484,28,2022-12-18 23:22:28,2,48049,0,0
8485,227,2022-12-18 23:22:53,3,0,0,1
8486,856,2022-12-18 23:23:27,3,0,0,2
8487,343,2022-12-18 23:24:04,1,-46990,50071,0
8488,433,2022-12-18 23:24:39,1,-31941,88586,0
8489,345,2022-12-18 23:25:15,2,8164,0,0
8490,328,2022-12-18 23:25:47,3,0,0,1
8491,921,2022-12-18 23:26:11,1,-3418,55649,0
8492,995,2022-12-18 23:26:22,1,-26432,46294,0
8493,430,2022-12-18 23:27:09,2,50243,0,0
8494,563,2022-12-18 23:27:39,3,0,0,2
8495,804,2022-12-18 23:27:44,2,79271,0,0
8496,43,2022-12-18 23:28:27,2,43711,0,0
8497,696,2022-12-18 23:28:50,3,0,0,2
8498,519,2022-12-18 23:29:37,3,0,0,2
8499,334,2022-12-18 23:30:19,1,-95516,53049,0
8500,269,2022-12-18 23:30:25,2,60713,0,0
8501,321,2022-12-18 23:30:38,1,-8224,62297,0
8502,491,2022-12-18 23:30:47,3,0,0,2
8503,496,2022-12-18 23:31:13,3,0,0,2
8504,659,2022-12-18 23:31:29,1,-97035,24557,0
8505,311,2022-12-18 23:32:02,2,10315,0,0
8506,672,2022-12-18 23:32:13,2,90441,0,0
8507,367,2022-12-18 23:32:51,2,96266,0,0
8508,881,2022-12-18 23:33:38,2,68866,0,0
8509,892,2022-12-18 23:33:50,1,-49289,65190,0
8510,881,2022-12-18 23:33:54,1,-85703,17138,0
8511,854,2022-12-18 23:34:18,2,44743,0,0
8512,304,2022-12-18 23:34:24,3,0,0,2
8513,339,2022-12-18 23:34:28,3,0,0,1
8514,289,2022-12-18 23:34:42,2,86073,0,0
8515,528,2022-12-18 23:35:31,2,50580,0,0
8516,907,2022-12-18 23:36:14,2,19689,0,0
8517,732,2022-12-18 23:36:30,1,-29551,2889,0
8518,529,2022-12-18 23:36:41,2,65141,0,0
8519,466,2022-12-18 23:36:50,3,0,0,1
8520,911,2022-12-18 23:37:21,1,-89788,16338,0
8521,461,2022-12-18 23:37:49,3,0,0,1
8522,263,2022-12-18 23:38:26,3,0,0,1
8523,66,2022-12-18 23:38:32,2,16312,0,0
8524,261,2022-12-18 23:39:20,3,0,0,1
8525,584,2022-12-18 23:39:36,2,54099,0,0
8526,276,2022-12-18 23:39:49,1,-71716,87353,0
8527,323,2022-12-18 23:40:18,1,-89302,95673,0
8528,141,2022-12-18 23:40:48,3,0,0,1
8529,352,2022-12-18 23:41:34,3,0,0,1
8530,552,2022-12-18 23:41:38,2,27010,0,0
8531,851,2022-12-18 23:41:43,3,0,0,1
8532,253,2022-12-18 23:42:04,1,-9751,62322,0
8533,996,2022-12-18 23:42:28,1,-94860,81227,0
8534,201,2022-12-18 23:42:53,2,19325,0,0
8535,267,2022-12-18 23:43:26,2,25179,0,0
8536,309,2022-12-18 23:43:30,3,0,0,2
8537,707,2022-12-18 23:44:15,1,-97117,74348,0
8538,1,2022-12-18 23:44:28,2,4070,0,0
8539,539,2022-12-18 23:45:08,3,0,0,2
8540,214,2022-12-18 23:45:42,1,-73740,10657,0
8541,472,2022-12-18 23:46:26,3,0,0,2
8542,143,2022-12-18 23:46:37,2,52581,0,0
8543,377,2022-12-18 23:47:02,3,0,0,1
8544,307,2022-12-18 23:47:31,3,0,0,2
8545,911,2022-12-18 23:47:34,1,-37932,8177,0
8546,880,2022-12-18 23:47:54,2,55239,0,0
8547,781,2022-12-18 23:48:33,2,99812,0,0
8548,955,2022-12-18 23:49:04,2,87781,0,0
8549,439,2022-12-18 23:49:16,3,0,0,1
8550,83,2022-12-18 23:49:29,2,10361,0,0
8551,10,2022-12-18 23:50:14,2,31288,0,0
8552,638,2022-12-18 23:50:46,3,0,0,1
8553,413,2022-12-18 23:51:07,3,0,0,1
8554,426,2022-12-18 23:51:52,3,0,0,2
8555,408,2022-12-18 23:52:18,1,-52045,45125,0
8556,498,2022-12-18 23:53:01,2,72804,0,0
8557,714,2022-12-18 23:53:15,1,-97982,50432,0
8558,365,2022-12-18 23:53:58,2,35968,0,0
8559,58,2022-12-18 23:54:35,1,-32185,44071,0
8560,650,2022-12-18 23:55:22,1,-17522,62197,0
8561,280,2022-12-18 23:56:02,1,-54994,19618,0
8562,929,2022-12-18 23:56:42,1,-45052,69441,0
8563,338,2022-12-18 23:57:11,3,0,0,1
8564,41,2022-12-18 23:58:01,2,96664,0,0
8565,970,2022-12-18 23:58:42,3,0,0,1
8566,716,2022-12-18 23:59:27,3,0,0,2
8567,758,2022-12-18 23:59:29,2,80338,0,0
8568,965,2022-12-18 23:59:44,1,-11732,62708,0
8569,978,2022-12-19 00:00:20,1,-51046,80011,0
8570,801,2022-12-19 00:00:56,3,0,0,2
8571,770,2022-12-19 00:01:29,2,55756,0,0
8572,707,2022-12-19 00:01:40,1,-49074,1987,0
8573,371,2022-12-19 00:01:50,2,8343,0,0
8574,374,2022-12-19 00:02:10,2,58642,0,0
8575,850,2022-12-19 00:02:20,3,0,0,2
8576,97,2022-12-19 00:02:57,2,43193,0,0
8577,13,2022-12-19 00:03:24,1,-28779,83272,0
8578,38,2022-12-19 00:03:41,2,19451,0,0
8579,883,2022-12-19 00:03:58,1,-62115,51845,0
8580,464,2022-12-19 00:04:24,2,97302,0,0
8581,845,2022-12-19 00:05:08,1,-89379,63997,0
8582,11,2022-12-19 00:05:27,3,0,0,1
8583,32,2022-12-19 00:05:36,2,45044,0,0
8584,94,2022-12-19 00:06:05,3,0,0,2
8585,28,2022-12-19 00:06:49,3,0,0,2
8586,388,2022-12-19 00:07:00,2,48178,0,0
8587,158,2022-12-19 00:07:06,2,53629,0,0
8588,873,2022-12-19 00:07:15,1,-57385,24783,0
8589,627,2022-12-19 00:07:41,2,34810,0,0
8590,813,2022-12-19 00:07:58,2,81844,0,0
8591,385,2022-12-19 00:08:25,3,0,0,2
8592,323,2022-12-19 00:09:12,1,-70699,8073,0
8593,811,2022-12-19 00:09:14,2,82404,0,0
8594,223,2022-12-19 00:09:40,1,-95145,36553,0
8595,537,2022-12-19 00:10:18,1,-76824,49727,0
8596,870,2022-12-19 00:10:31,2,7357,0,0
8597,414,2022-12-19 00:10:58,2,38282,0,0
8598,42,2022-12-19 00:11:22,2,99057,0,0
8599,739,2022-12-19 00:11:37,1,-23070,86434,0
8600,74,2022-12-19 00:11:58,2,51338,0,0
8601,595,2022-12-19 00:12:40,1,-95609,12511,0
8602,62,2022-12-19 00:12:52,3,0,0,1
8603,533,2022-12-19 00:13:23,3,0,0,2
8604,376,2022-12-19 00:13:46,3,0,0,1
8605,609,2022-12-19 00:13:58,3,0,0,1
8606,678,2022-12-19 00:14:10,2,36284,0,0
8607,649,2022-12-19 00:14:15,2,10688,0,0
8608,984,2022-12-19 00:14:52,2,17036,0,0
8609,261,2022-12-19 00:15:34,2,48699,0,0
8610,152,2022-12-19 00:16:17,1,-18857,58788,0
8611,639,2022-12-19 00:16:23,3,0,0,1
8612,85,2022-12-19 00:16:25,3,0,0,1
8613,745,2022-12-19 00:16:35,3,0,0,1
8614,480,2022-12-19 00:16:57,2,22552,0,0
8615,383,2022-12-19 00:17:15,1,-95715,36566,0
8616,727,2022-12-19 00:17:56,2,66974,0,0
8617,794,2022-12-19 00:18:44,3,0,0,1
8618,718,2022-12-19 00:18:51,2,35581,0,0
8619,366,2022-12-19 00:19:03,3,0,0,1
8620,106,2022-12-19 00:19:49,1,-15867,44185,0
8621,562,2022-12-19 00:20:01,1,-37172,93615,0
8622,784,2022-12-19 00:20:33,1,-84781,95916,0
8623,911,2022-12-19 00:20:51,3,0,0,2
8624,119,2022-12-19 00:21:21,1,-74226,99052,0
8625,984,2022-12-19 00:21:57,3,0,0,1
8626,852,2022-12-19 00:22:35,1,-32781,70798,0
8627,904,2022-12-19 00:23:24,1,-22457,21019,0
8628,220,2022-12-19 00:24:07,2,93987,0,0
8629,328,2022-12-19 00:24:35,2,56462,0,0
8630,237,2022-12-19 00:24:43,3,0,0,2
8631,399,2022-12-19 00:25:14,1,-34339,2170,0
8632,65,2022-12-19 00:25:21,2,39263,0,0
8633,231,2022-12-19 00:25:34,2,20951,0,0
8634,114,2022-12-19 00:25:55,2,90239,0,0
8635,550,2022-12-19 00:26:28,2,66970,0,0
8636,213,2022-12-19 00:26:49,3,0,0,2
8637,341,2022-12-19 00:26:54,3,0,0,1
8638,716,2022-12-19 00:27:06,2,74079,0,0
8639,528,2022-12-19 00:27:50,2,96480,0,0
8640,967,2022-12-19 00:27:52,3,0,0,2
8641,352,2022-12-19 00:28:24,2,19785,0,0
8642,333,2022-12-19 00:29:02,2,74176,0,0
8643,374,2022-12-19 00:29:40,1,-41936,24231,0
8644,55,2022-12-19 00:29:46,1,-20475,38052,0
8645,740,2022-12-19 00:30:03,2,42205,0,0
8646,408,2022-12-19 00:30:47,2,83937,0,0
8647,583,2022-12-19 00:31:01,2,2070,0,0
8648,798,2022-12-19 00:31:50,1,-23142,8817,0
8649,520,2022-12-19 00:32:29,2,12056,0,0
8650,231,2022-12-19 00:33:01,3,0,0,2
8651,487,2022-12-19 00:33:30,3,0,0,1
8652,345,2022-12-19 00:33:42,2,39781,0,0
8653,832,2022-12-19 00:34:17,1,-9353,26833,0
8654,161,2022-12-19 00:34:41,1,-70503,79386,0
8655,715,2022-12-19 00:34:51,1,-21225,830,0
8656,743,2022-12-19 00:35:38,1,-97153,13492,0
8657,421,2022-12-19 00:35:43,2,2632,0,0
8658,565,2022-12-19 00:35:47,2,36205,0,0
8659,151,2022-12-19 00:36:24,1,-17840,47889,0
8660,977,2022-12-19 00:36:32,3,0,0,1
8661,925,2022-12-19 00:37:17,1,-5981,44512,0
8662,213,2022-12-19 00:37:39,3,0,0,2
8663,681,2022-12-19 00:37:58,3,0,0,1
8664,912,2022-12-19 00:38:17,3,0,0,1
8665,126,2022-12-19 00:38:57,1,-80949,10434,0
8666,851,2022-12-19 00:39:26,1,-73801,75993,0
8667,438,2022-12-19 00:40:07,2,97469,0,0
8668,475,2022-12-19 00:40:16,2,9815,0,0
8669,563,2022-12-19 00:40:50,3,0,0,1
8670,172,2022-12-19 00:41:11,2,57380,0,0
8671,171,2022-12-19 00:41:28,1,-1375,99823,0
8672,688,2022-12-19 00:42:07,1,-85709,16346,0
8673,2,2022-12-19 00:42:38,3,0,0,2
8674,589,2022-12-19 00:42:52,1,-24832,65953,0
8675,293,2022-12-19 00:43:40,3,0,0,1
8676,815,2022-12-19 00:44:13,3,0,0,1
8677,700,2022-12-19 00:44:22,1,-62873,44774,0
8678,121,2022-12-19 00:44:52,1,-63129,51550,0
8679,862,2022-12-19 00:45:02,3,0,0,2
8680,398,2022-12-19 00:45:05,3,0,0,1
8681,125,2022-12-19 00:45:41,1,-54922,13371,0
8682,423,2022-12-19 00:46:22,3,0,0,1
8683,173,2022-12-19 00:46:38,2,48035,0,0
8684,2,2022-12-19 00:46:53,3,0,0,2
8685,364,2022-12-19 00:47:10,3,0,0,1
8686,26,2022-12-19 00:47:55,3,0,0,2
8687,737,2022-12-19 00:48:19,1,-20682,89785,0
8688,851,2022-12-19 00:48:58,1,-71386,88548,0
8689,531,2022-12-19 00:49:16,1,-78484,80130,0
8690,677,2022-12-19 00:49:19,3,0,0,1
8691,695,2022-12-19 00:49:37,3,0,0,1
8692,348,2022-12-19 00:49:48,2,58553,0,0
8693,290,2022-12-19 00:50:01,1,-34868,69419,0
8694,15,2022-12-19 00:50:41,1,-4238,88723,0
8695,650,2022-12-19 00:51:07,1,-9318,91067,0
8696,665,2022-12-19 00:51:42,2,80350,0,0
8697,934,2022-12-19 00:51:55,3,0,0,1
8698,13,2022-12-19 00:52:25,3,0,0,2
8699,543,2022-12-19 00:52:49,3,0,0,1
8700,508,2022-12-19 00:53:34,3,0,0,1
8701,342,2022-12-19 00:53:49,3,0,0,1
8702,470,2022-12-19 00:54:15,2,6420,0,0
8703,219,2022-12-19 00:54:36,2,84222,0,0
8704,897,2022-12-19 00:55:24,3,0,0,1
8705,141,2022-12-19 00:55:42,1,-44602,98818,0
8706,429,2022-12-19 00:55:51,2,93631,0,0
8707,15,2022-12-19 00:56:41,3,0,0,1
8708,182,2022-12-19 00:57:24,3,0,0,2
8709,127,2022-12-19 00:57:41,1,-70090,93091,0
8710,187,2022-12-19 00:58:15,2,92273,0,0
8711,76,2022-12-19 00:58:18,1,-61987,66115,0
8712,21,2022-12-19 00:58:26,1,-57610,28888,0
8713,80,2022-12-19 00:59:12,2,612,0,0
8714,721,2022-12-19 00:59:30,2,47243,0,0
8715,57,2022-12-19 01:00:04,1,-95278,84606,0
8716,734,2022-12-19 01:00:10,3,0,0,2
8717,331,2022-12-19 01:00:54,3,0,0,1
8718,11,2022-12-19 01:01:24,1,-54250,74761,0
8719,163,2022-12-19 01:02:06,1,-12808,19327,0
8720,775,2022-12-19 01:02:52,2,70065,0,0
8721,738,2022-12-19 01:03:22,2,74247,0,0
8722,990,2022-12-19 01:04:03,2,19090,0,0
8723,165,2022-12-19 01:04:53,1,-26407,44163,0
8724,292,2022-12-19 01:05:36,1,-65863,26431,0
8725,350,2022-12-19 01:06:14,3,0,0,1
8726,980,2022-12-19 01:06:19,3,0,0,2
8727,6,2022-12-19 01:07:08,3,0,0,2
8728,615,2022-12-19 01:07:45,3,0,0,1
8729,737,2022-12-19 01:08:15,2,89365,0,0
8730,419,2022-12-19 01:08:52,2,55960,0,0
8731,585,2022-12-19 01:09:16,3,0,0,1
8732,143,2022-12-19 01:09:52,2,66646,0,0
8733,305,2022-12-19 01:09:57,3,0,0,1
8734,993,2022-12-19 01:10:03,2,88538,0,0
8735,398,2022-12-19 01:10:29,3,0,0,2
8736,845,2022-12-19 01:11:10,2,82456,0,0
8737,855,2022-12-19 01:11:31,2,15156,0,0
8738,863,2022-12-19 01:11:49,1,-26876,52659,0
8739,105,2022-12-19 01:12:13,3,0,0,1
8740,280,2022-12-19 01:12:54,2,88245,0,0
8741,719,2022-12-19 01:13:20,2,1958,0,0
8742,231,2022-12-19 01:13:44,1,-6172,4149,0
8743,157,2022-12-19 01:14:02,1,-61886,76310,0
8744,161,2022-12-19 01:14:50,1,-41611,61551,0
8745,422,2022-12-19 01:15:10,3,0,0,1
8746,188,2022-12-19 01:15:50,3,0,0,1
8747,84,2022-12-19 01:15:58,2,82925,0,0
8748,842,2022-12-19 01:16:12,1,-77104,70822,0
8749,826,2022-12-19 01:16:39,1,-60969,49653,0
8750,766,2022-12-19 01:16:51,1,-96632,48678,0
